,p,m,p_type,m_type,p_start,p_area,p_axis,p_eccentricity,m_start,m_area,m_axis,m_eccentricity,neighbor_m,neighbor_p,p_angle,m_angle,p_angle_index,m_angle_index,center_dist,nearest_dist,flag,time_measure,time_0,ref,image,resolution,bin
0,19,22,1,2,-71,606.0,34.01937119006982,0.7442248519935535,-71,737.0,38.823101393609456,0.7814563608755278,2,2,0.18822107931366272,0.0,28,0,37.35159182958683,2.146170148858444,False,0,71,19,20220802_YAV2104xYAV2105_001_04_R3D_REF_rigid_003009.tif,0.1944,3.0
1,19,23,1,2,-71,606.0,34.01937119006982,0.7442248519935535,-71,869.0,41.274843559864436,0.7586511500947427,1,1,0.4615711390116868,0.6348734854860631,35,23,36.128887491593325,4.127360010495774,False,0,71,19,20220802_YAV2104xYAV2105_001_04_R3D_REF_rigid_003009.tif,0.1944,3.0
0,11,12,1,2,-63,741.0,38.701162389746266,0.7732081479473448,-63,394.0,23.687164253045605,0.44315967307922943,1,1,0.63341643581191,0.8590565447297376,7,38,29.77720922812183,2.009946855041107,False,0,63,11,20220802_YAV2104xYAV2105_001_04_R3D_REF_rigid_004005.tif,0.1944,3.0
1,11,18,1,2,-63,741.0,38.701162389746266,0.7732081479473448,-63,602.0,32.025041319687574,0.6618812564000839,1,3,0.9675467199893308,0.08634166461588999,49,1,67.58849187141045,38.04529664905286,False,0,63,11,20220802_YAV2104xYAV2105_001_04_R3D_REF_rigid_004005.tif,0.1944,3.0
2,7,9,1,2,-63,629.0,35.83036104132112,0.7783551332750432,-63,321.0,22.10962928614926,0.5423342529536502,1,2,0.6112815969835745,0.2635899290148309,53,32,87.63103926439686,61.7386684998029,False,0,63,9,20220802_YAV2104xYAV2105_001_04_R3D_REF_rigid_004005.tif,0.1944,3.0
3,11,9,1,2,-63,741.0,38.701162389746266,0.7732081479473448,-63,321.0,22.10962928614926,0.5423342529536502,2,2,1.0618608578309396,1.1552598943844394,11,48,22.54573187014335,2.121611760501526,True,0,63,9,20220802_YAV2104xYAV2105_001_04_R3D_REF_rigid_004005.tif,0.1944,3.0
0,73,6,1,2,-57,288.0,20.00590306453981,0.39140611910873085,-129,752.0,39.46224081471657,0.7841114703248205,4,1,0.8417015526295805,0.3750221234019673,8,26,57.27525896918062,29.781658097967284,False,72,129,73,20220802_YAV2104xYAV2105_001_05_R3D_REF_rigid_003001.tif,0.1944,3.0
1,73,54,1,2,-57,288.0,20.00590306453981,0.39140611910873085,-115,359.0,23.977496329895768,0.6015163738147838,6,2,0.6902147900446707,0.601762287897316,53,6,22.53539997729997,1.0376885118388772,True,72,129,73,20220802_YAV2104xYAV2105_001_05_R3D_REF_rigid_003001.tif,0.1944,3.0
2,73,58,1,2,-57,288.0,20.00590306453981,0.39140611910873085,-99,413.0,27.19278585594965,0.6995156348913082,2,4,0.22723363490969728,0.30580908778743915,32,3,32.374356232541246,9.394883833242046,False,72,129,73,20220802_YAV2104xYAV2105_001_05_R3D_REF_rigid_003001.tif,0.1944,3.0
3,73,59,1,2,-57,288.0,20.00590306453981,0.39140611910873085,-99,431.0,26.79748433068294,0.6337053439367233,3,4,1.0232748829666587,1.5066233778809697,40,15,20.031699188832697,0.7367697527362257,False,72,129,73,20220802_YAV2104xYAV2105_001_05_R3D_REF_rigid_003001.tif,0.1944,3.0
4,73,64,1,2,-57,288.0,20.00590306453981,0.39140611910873085,-89,553.0,29.203518321342717,0.5639847532571024,7,2,0.42551436127831427,0.7607468965420359,4,22,25.254103589376484,2.161636688660897,False,72,129,73,20220802_YAV2104xYAV2105_001_05_R3D_REF_rigid_003001.tif,0.1944,3.0
5,73,65,1,2,-57,288.0,20.00590306453981,0.39140611910873085,-89,515.0,27.28296873318496,0.4675845166310395,6,1,0.2918128127217887,0.7279031576118067,57,23,40.68446611834147,17.455932566254244,False,72,129,73,20220802_YAV2104xYAV2105_001_05_R3D_REF_rigid_003001.tif,0.1944,3.0
6,15,54,1,2,-129,583.0,34.39171657759643,0.7770136891404411,-115,359.0,23.977496329895768,0.6015163738147838,4,2,0.4474407502714191,0.37119601726235807,5,26,30.32163091094454,5.065331633816784,False,72,129,54,20220802_YAV2104xYAV2105_001_05_R3D_REF_rigid_003001.tif,0.1944,3.0
