,p,m,p_type,m_type,p_start,p_area,p_axis,p_eccentricity,m_start,m_area,m_axis,m_eccentricity,neighbor_m,neighbor_p,p_angle,m_angle,p_angle_index,m_angle_index,center_dist,nearest_dist,flag,time_measure,time_0,ref,image,resolution,bin
5,28,32,1,2,-85,491.0,26.07173290134197,0.3894350199278272,-70,431.0,23.65551607840311,0.15535602330465717,2,3,0.7281197989653747,1.3899160675365518,7,43,26.342203601907247,2.1659486971962365,False,16,86,32,20220802_YAV2104xYAV2105_001_04_R3D_REF_rigid_003005.tif,0.1944,3.0
6,29,32,1,2,-85,462.0,29.201602380716444,0.7186151883710543,-70,431.0,23.65551607840311,0.15535602330465717,2,1,0.5361918016249274,1.4625718733008366,24,46,39.78350531822801,13.606098635583237,False,16,86,32,20220802_YAV2104xYAV2105_001_04_R3D_REF_rigid_003005.tif,0.1944,3.0
0,26,33,1,2,-127,497.0,28.553929097801053,0.6217008779278198,-112,520.0,30.71725385016336,0.7053721606480817,0,5,0.17793529857602652,1.1605391174230562,2,41,30.174657205795647,3.361906918304979,False,87,128,26,20220802_YAV2104xYAV2105_001_04_R3D_REF_rigid_003006.tif,0.1944,3.0
1,26,46,1,2,-127,497.0,28.553929097801053,0.6217008779278198,-41,437.0,24.12570352398457,0.25645718780493826,2,5,0.040422486321213924,0.31815521022374066,29,3,26.397314698365996,1.2622971353336865,True,87,128,26,20220802_YAV2104xYAV2105_001_04_R3D_REF_rigid_003006.tif,0.1944,3.0
2,9,46,1,2,-128,516.0,30.23504725276426,0.6928523951610556,-41,437.0,24.12570352398457,0.25645718780493826,3,5,1.3911199276719515,1.380486876161238,43,16,24.64202439813989,2.136701391173432,False,87,128,46,20220802_YAV2104xYAV2105_001_04_R3D_REF_rigid_003006.tif,0.1944,3.0
3,26,46,1,2,-127,497.0,28.553929097801053,0.6217008779278198,-41,437.0,24.12570352398457,0.25645718780493826,2,6,0.040422486321213924,0.31815521022374066,29,3,26.397314698365996,1.2622971353336865,True,87,128,46,20220802_YAV2104xYAV2105_001_04_R3D_REF_rigid_003006.tif,0.1944,3.0
4,29,46,1,2,-118,575.0,32.99693835380318,0.7365206488206179,-41,437.0,24.12570352398457,0.25645718780493826,3,4,0.6119052031904579,0.7855484579795147,36,22,53.454108950887786,26.499268202285002,False,87,128,46,20220802_YAV2104xYAV2105_001_04_R3D_REF_rigid_003006.tif,0.1944,3.0
5,31,46,1,2,-117,511.0,27.40772908205269,0.4887563774062613,-41,437.0,24.12570352398457,0.25645718780493826,3,2,0.0,0.407540161273392,0,33,75.0324664331634,49.09395861218558,False,87,128,46,20220802_YAV2104xYAV2105_001_04_R3D_REF_rigid_003006.tif,0.1944,3.0
6,40,46,1,2,-77,489.0,27.7131378289121,0.5761044885947672,-41,437.0,24.12570352398457,0.25645718780493826,3,5,0.4563333110556975,0.3774836511928985,5,56,30.773688110173584,4.18130357011779,False,87,128,46,20220802_YAV2104xYAV2105_001_04_R3D_REF_rigid_003006.tif,0.1944,3.0
0,12,6,1,2,-87,673.0,32.00449902428329,0.5401669183766228,-87,820.0,42.266400927696694,0.8091100639270102,2,4,0.6552499141470403,0.03470291490371302,23,59,56.62420816511451,22.32923852911731,False,16,87,12,20220802_YAV2104xYAV2105_001_04_R3D_REF_rigid_003007.tif,0.1944,3.0
1,12,39,1,2,-87,673.0,32.00449902428329,0.5401669183766228,-71,524.0,28.1588115926795,0.5321169601238679,4,2,1.3755037139707251,0.7188248548357867,13,52,31.024879911318305,2.347683001958216,False,16,87,12,20220802_YAV2104xYAV2105_001_04_R3D_REF_rigid_003007.tif,0.1944,3.0
2,12,40,1,2,-87,673.0,32.00449902428329,0.5401669183766228,-71,384.0,26.013217506334744,0.6867207860221786,4,2,0.38686160922189256,1.4208054128000525,4,44,26.524419969416098,2.121777309974413,True,16,87,12,20220802_YAV2104xYAV2105_001_04_R3D_REF_rigid_003007.tif,0.1944,3.0
3,12,41,1,2,-87,673.0,32.00449902428329,0.5401669183766228,-71,441.0,25.323200487389155,0.4764071064243732,5,2,0.06064865990236523,0.8880698815755732,59,38,62.340689434161185,34.25652914716397,False,16,87,12,20220802_YAV2104xYAV2105_001_04_R3D_REF_rigid_003007.tif,0.1944,3.0
