,p_id,p_f_type,p_start,p_area,p_axis,p_eccentricity,p_neighbor_same,p_neighbor_diff,m_id,m_f_type,m_start,m_area,m_axis,m_eccentricity,m_neighbor_same,m_neighbor_diff,p_angle,m_angle,p_angle_index,m_angle_index,center_dist,nearest_dist,flag,time_measure,time_0,ref,image,resolution,bin
0,18,1,-63,371.0,23.244528862395317,0.47755809391806764,1,3,6,2,-76,499.0,31.154855969472248,0.7507368221401993,7,2,0.10642412660434045,1.1152711491243155,1,18,22.22341562391551,0.7168028079538437,True,13,76,18,20220802_YAV2104xYAV2105_001_03_R3D_REF_rigid_004006.tif,0.1944,3.0
1,18,1,-63,371.0,23.244528862395317,0.47755809391806764,1,3,9,2,-76,562.0,35.21816442711466,0.8063772427105538,4,1,0.5488063963032301,0.6745269672933968,54,7,29.481273299298838,2.4037334884059276,False,13,76,18,20220802_YAV2104xYAV2105_001_03_R3D_REF_rigid_004006.tif,0.1944,3.0
2,18,1,-63,371.0,23.244528862395317,0.47755809391806764,1,3,16,2,-64,471.0,29.069112242642817,0.7019477502110573,3,2,1.0559083167356322,0.40109891662460884,10,34,44.620948617768114,19.647195061281042,False,13,76,18,20220802_YAV2104xYAV2105_001_03_R3D_REF_rigid_004006.tif,0.1944,3.0
3,17,1,-63,352.0,21.884262078515142,0.3406070152723999,1,3,6,2,-76,499.0,31.154855969472248,0.7507368221401993,7,2,1.3745404919182818,0.6379733718981163,47,7,25.59436876305732,2.4113234130658787,False,13,76,6,20220802_YAV2104xYAV2105_001_03_R3D_REF_rigid_004006.tif,0.1944,3.0
4,18,1,-63,371.0,23.244528862395317,0.47755809391806764,1,3,6,2,-76,499.0,31.154855969472248,0.7507368221401993,7,2,0.10642412660434045,1.1152711491243155,1,18,22.22341562391551,0.7168028079538437,True,13,76,6,20220802_YAV2104xYAV2105_001_03_R3D_REF_rigid_004006.tif,0.1944,3.0
0,12,1,-87,613.0,29.959924798164444,0.48758793081740454,1,1,6,2,-87,807.0,42.165022227409686,0.8132840376928427,1,3,1.1148388021592592,0.0,19,0,56.83553297516297,23.42450254776016,False,0,87,12,20220802_YAV2104xYAV2105_001_04_R3D_REF_rigid_003007.tif,0.1944,3.0
0,19,1,-71,606.0,34.019371190069826,0.7442248519935537,1,2,22,2,-71,737.0,38.823101393609456,0.7814563608755278,2,2,0.18822107931366272,0.0,28,0,37.35159182958683,2.146170148858444,False,0,71,19,20220802_YAV2104xYAV2105_001_04_R3D_REF_rigid_003009.tif,0.1944,3.0
1,19,1,-71,606.0,34.019371190069826,0.7442248519935537,1,2,23,2,-71,869.0,41.27484355986443,0.7586511500947425,1,1,0.4615711390116868,0.6348734854860631,35,23,36.128887491593325,4.127360010495774,False,0,71,19,20220802_YAV2104xYAV2105_001_04_R3D_REF_rigid_003009.tif,0.1944,3.0
0,11,1,-63,741.0,38.701162389746266,0.7732081479473449,2,2,12,2,-63,394.0,23.6871642530456,0.4431596730792293,1,1,0.63341643581191,0.8590565447297376,7,38,29.77720922812183,2.009946855041107,False,0,63,11,20220802_YAV2104xYAV2105_001_04_R3D_REF_rigid_004005.tif,0.1944,3.0
1,11,1,-63,741.0,38.701162389746266,0.7732081479473449,2,2,18,2,-63,602.0,32.025041319687574,0.6618812564000837,1,3,0.9675467199893308,0.08634166461588999,49,1,67.58849187141045,38.04529664905286,False,0,63,11,20220802_YAV2104xYAV2105_001_04_R3D_REF_rigid_004005.tif,0.1944,3.0
2,7,1,-63,629.0,35.830361041321126,0.7783551332750435,2,1,9,2,-63,321.0,22.109629286149257,0.54233425295365,1,2,0.6112815969835745,0.2635899290148309,53,32,87.63103926439686,61.7386684998029,False,0,63,9,20220802_YAV2104xYAV2105_001_04_R3D_REF_rigid_004005.tif,0.1944,3.0
3,11,1,-63,741.0,38.701162389746266,0.7732081479473449,2,2,9,2,-63,321.0,22.109629286149257,0.54233425295365,1,2,1.0618608578309396,1.1552598943844394,11,48,22.54573187014335,2.121611760501526,True,0,63,9,20220802_YAV2104xYAV2105_001_04_R3D_REF_rigid_004005.tif,0.1944,3.0
0,73,1,-57,288.0,20.00590306453981,0.3914061191087307,1,6,6,2,-129,752.0,39.46224081471657,0.7841114703248206,4,1,0.8417015526295805,0.3750221234019673,8,26,57.27525896918062,29.781658097967284,False,72,129,73,20220802_YAV2104xYAV2105_001_05_R3D_REF_rigid_003001.tif,0.1944,3.0
1,73,1,-57,288.0,20.00590306453981,0.3914061191087307,1,6,54,2,-115,359.0,23.977496329895768,0.601516373814784,6,2,0.6902147900446707,0.601762287897316,53,6,22.53539997729997,1.0376885118388772,True,72,129,73,20220802_YAV2104xYAV2105_001_05_R3D_REF_rigid_003001.tif,0.1944,3.0
2,73,1,-57,288.0,20.00590306453981,0.3914061191087307,1,6,58,2,-99,413.0,27.192785855949648,0.6995156348913083,2,4,0.22723363490969728,0.30580908778743915,32,3,32.374356232541246,9.394883833242046,False,72,129,73,20220802_YAV2104xYAV2105_001_05_R3D_REF_rigid_003001.tif,0.1944,3.0
3,73,1,-57,288.0,20.00590306453981,0.3914061191087307,1,6,59,2,-99,431.0,26.797484330682938,0.6337053439367234,3,4,1.0232748829666587,1.5066233778809697,40,15,20.031699188832697,0.7367697527362257,False,72,129,73,20220802_YAV2104xYAV2105_001_05_R3D_REF_rigid_003001.tif,0.1944,3.0
4,73,1,-57,288.0,20.00590306453981,0.3914061191087307,1,6,64,2,-89,553.0,29.203518321342717,0.5639847532571025,7,2,0.42551436127831427,0.7607468965420359,4,22,25.254103589376484,2.161636688660897,False,72,129,73,20220802_YAV2104xYAV2105_001_05_R3D_REF_rigid_003001.tif,0.1944,3.0
5,73,1,-57,288.0,20.00590306453981,0.3914061191087307,1,6,65,2,-89,515.0,27.282968733184962,0.4675845166310399,6,1,0.2918128127217887,0.7279031576118067,57,23,40.68446611834147,17.455932566254244,False,72,129,73,20220802_YAV2104xYAV2105_001_05_R3D_REF_rigid_003001.tif,0.1944,3.0
6,15,1,-129,583.0,34.39171657759644,0.7770136891404413,2,4,54,2,-115,359.0,23.977496329895768,0.601516373814784,6,2,0.4474407502714191,0.37119601726235807,5,26,30.32163091094454,5.065331633816784,False,72,129,54,20220802_YAV2104xYAV2105_001_05_R3D_REF_rigid_003001.tif,0.1944,3.0
7,73,1,-57,288.0,20.00590306453981,0.3914061191087307,1,6,54,2,-115,359.0,23.977496329895768,0.601516373814784,6,2,0.6902147900446707,0.601762287897316,53,6,22.53539997729997,1.0376885118388772,True,72,129,54,20220802_YAV2104xYAV2105_001_05_R3D_REF_rigid_003001.tif,0.1944,3.0
0,41,1,-115,462.0,26.33791408537852,0.5136267599832416,3,2,13,2,-124,470.0,27.18768081097657,0.5672064657257088,2,4,1.2144461842805407,0.36162239259224993,41,56,36.111156839032006,9.643287547609713,False,9,124,41,20220802_YAV2104xYAV2105_001_05_R3D_REF_rigid_003002.tif,0.1944,3.0
1,41,1,-115,462.0,26.33791408537852,0.5136267599832416,3,2,16,2,-124,647.0,36.81069620161076,0.7890734747228801,0,4,1.0728522242609695,0.9213973936967594,10,39,30.635322256835295,5.001277520996244,False,9,124,41,20220802_YAV2104xYAV2105_001_05_R3D_REF_rigid_003002.tif,0.1944,3.0
0,16,1,-101,529.0,30.665609619312484,0.6835897983521125,2,4,8,2,-101,426.0,23.572738791352513,0.18940430055156146,2,2,0.7423888894484595,1.0183758146808772,7,50,38.90754035309843,13.023914079588197,False,0,101,16,20220802_YAV2104xYAV2105_001_05_R3D_REF_rigid_003003.tif,0.1944,3.0
1,16,1,-101,529.0,30.665609619312484,0.6835897983521125,2,4,9,2,-101,535.0,27.158938252933776,0.33390973058230317,1,2,1.4029345569870715,1.0636473561546467,13,49,27.7741205760685,3.402857158180353,False,0,101,16,20220802_YAV2104xYAV2105_001_05_R3D_REF_rigid_003003.tif,0.1944,3.0
2,16,1,-101,529.0,30.665609619312484,0.6835897983521125,2,4,17,2,-101,449.0,28.76026559186465,0.7115506564773799,2,2,0.41762787639703713,0.3797156666725261,55,34,43.36835017926438,14.18502877835177,False,0,101,16,20220802_YAV2104xYAV2105_001_05_R3D_REF_rigid_003003.tif,0.1944,3.0
3,16,1,-101,529.0,30.665609619312484,0.6835897983521125,2,4,23,2,-101,647.0,38.229976897511314,0.82218160986441,2,3,1.301030069596525,0.2612971778185309,42,33,28.5109420976168,1.43897219969792,False,0,101,16,20220802_YAV2104xYAV2105_001_05_R3D_REF_rigid_003003.tif,0.1944,3.0
0,47,1,-98,475.0,26.701667666907507,0.5165760177263184,1,3,25,2,-109,485.0,29.191609317520808,0.6853404797409309,2,2,0.8622834759727303,1.2622098970173494,38,12,32.34111908366894,7.466860123263354,False,11,109,47,20220802_YAV2104xYAV2105_001_05_R3D_REF_rigid_003004.tif,0.1944,3.0
1,47,1,-98,475.0,26.701667666907507,0.5165760177263184,1,3,27,2,-109,386.0,23.904544666838557,0.5005444150995559,1,2,1.2604500368555076,0.10801351839771456,47,1,22.973747121314112,0.8317592962273737,True,11,109,47,20220802_YAV2104xYAV2105_001_05_R3D_REF_rigid_003004.tif,0.1944,3.0
2,47,1,-98,475.0,26.701667666907507,0.5165760177263184,1,3,45,2,-103,555.0,31.866067189032893,0.7155552983729895,1,2,1.4048475869367996,0.03782511439887948,16,30,43.98952423397409,16.78867165543793,False,11,109,47,20220802_YAV2104xYAV2105_001_05_R3D_REF_rigid_003004.tif,0.1944,3.0
3,46,1,-98,451.0,25.709052187257605,0.481743032230088,1,4,27,2,-109,386.0,23.904544666838557,0.5005444150995559,1,2,0.8046173499444329,1.0169385383096596,52,10,34.964882482604175,10.728850060675784,False,11,109,27,20220802_YAV2104xYAV2105_001_05_R3D_REF_rigid_003004.tif,0.1944,3.0
4,47,1,-98,475.0,26.701667666907507,0.5165760177263184,1,3,27,2,-109,386.0,23.904544666838557,0.5005444150995559,1,2,1.2604500368555076,0.10801351839771456,47,1,22.973747121314112,0.8317592962273737,True,11,109,27,20220802_YAV2104xYAV2105_001_05_R3D_REF_rigid_003004.tif,0.1944,3.0
0,37,1,-57,458.0,25.857097731570263,0.4776731465315501,3,4,4,2,-66,721.0,38.38269168957449,0.7769353746570495,4,1,0.11904735417846357,1.3353142474793032,31,43,120.75989976955658,95.34026372025515,False,9,66,37,20220802_YAV2104xYAV2105_001_05_R3D_REF_rigid_004003.tif,0.1944,3.0
