,p_id,p_f_type,p_start,p_area,p_axis,p_eccentricity,p_neighbor_same,p_neighbor_diff,m_id,m_f_type,m_start,m_area,m_axis,m_eccentricity,m_neighbor_same,m_neighbor_diff,p_angle,m_angle,p_angle_index,m_angle_index,center_dist,nearest_dist,flag,time_measure,time_0,ref,image,resolution,bin
0,26,1,-127,466.0,24.994714760981637,0.3049662627965538,4,2,32,2,-112,449.0,25.01229459083845,0.38237564977918886,1,6,0.9636763759941096,0.385518687954824,20,55,26.395935494602227,2.149918038819442,False,47,128,26,20220802_YAV2104xYAV2105_001_04_R3D_REF_rigid_003006.tif,0.1944,3.0
1,26,1,-127,466.0,24.994714760981637,0.3049662627965538,4,2,33,2,-112,480.0,29.176176123214322,0.6736090659230192,1,4,1.2907552598491219,0.9591551513731194,12,39,28.775714801500524,3.083422979480652,False,47,128,26,20220802_YAV2104xYAV2105_001_04_R3D_REF_rigid_003006.tif,0.1944,3.0
0,12,1,-87,655.0,30.574722083709883,0.44605562122794573,2,1,6,2,-87,817.0,42.06759222201366,0.8058682176644318,1,3,1.0143705682111923,0.03491240591756917,20,59,56.489933374494825,22.800085685786513,False,6,87,12,20220802_YAV2104xYAV2105_001_04_R3D_REF_rigid_003007.tif,0.1944,3.0
0,29,1,-122,546.0,29.00571573174484,0.5591805948494613,1,2,33,2,-113,556.0,29.838805415856346,0.5992397165388278,4,2,0.4542153579153725,1.2868378554646416,25,47,29.572380972826707,2.8418099559578995,False,44,125,29,20220802_YAV2104xYAV2105_001_04_R3D_REF_rigid_004007.tif,0.1944,3.0
1,29,1,-122,546.0,29.00571573174484,0.5591805948494613,1,2,34,2,-113,440.0,28.774906600479355,0.7321987366166932,4,3,1.4893516340780177,1.3282284525431098,14,43,24.040876117092537,2.242281065842273,True,44,125,29,20220802_YAV2104xYAV2105_001_04_R3D_REF_rigid_004007.tif,0.1944,3.0
2,18,1,-125,538.0,29.687092683893137,0.6245405112485194,4,4,34,2,-113,440.0,28.774906600479355,0.7321987366166932,4,3,0.1949009493215934,0.06886685155480787,28,59,42.69177479059134,13.004176461802942,False,44,125,34,20220802_YAV2104xYAV2105_001_04_R3D_REF_rigid_004007.tif,0.1944,3.0
3,29,1,-122,546.0,29.00571573174484,0.5591805948494613,1,2,34,2,-113,440.0,28.774906600479355,0.7321987366166932,4,3,1.4893516340780177,1.3282284525431098,14,43,24.040876117092537,2.242281065842273,True,44,125,34,20220802_YAV2104xYAV2105_001_04_R3D_REF_rigid_004007.tif,0.1944,3.0
4,30,1,-122,455.0,25.60392683739481,0.45318703125398646,5,2,34,2,-113,440.0,28.774906600479355,0.7321987366166932,4,3,0.4899109259341095,0.4245477282855843,5,55,28.950850466840784,3.5766982735721182,False,44,125,34,20220802_YAV2104xYAV2105_001_04_R3D_REF_rigid_004007.tif,0.1944,3.0
0,15,1,-129,616.0,36.22585520794997,0.7963578824314356,1,4,54,2,-115,366.0,25.247063423551378,0.6784927038919518,5,1,0.5358281717337133,0.4140931324959274,6,26,31.524874496949735,5.319882189921615,False,48,129,54,20220802_YAV2104xYAV2105_001_05_R3D_REF_rigid_003001.tif,0.1944,3.0
0,41,1,-115,551.0,29.714775494832097,0.5923964824639449,5,2,13,2,-124,508.0,28.796666190658783,0.6144067776474749,3,3,0.7590848082947002,0.466296807215814,36,55,40.138260908654765,11.77809615347046,False,43,124,41,20220802_YAV2104xYAV2105_001_05_R3D_REF_rigid_003002.tif,0.1944,3.0
1,41,1,-115,551.0,29.714775494832097,0.5923964824639449,5,2,16,2,-124,660.0,37.41485355468648,0.7918355185923864,1,5,1.4362924512713628,0.7345303261868881,13,37,33.19129413697055,6.836300473856464,False,43,124,41,20220802_YAV2104xYAV2105_001_05_R3D_REF_rigid_003002.tif,0.1944,3.0
0,16,1,-101,483.0,30.62449781726389,0.7471369013385747,2,5,9,2,-101,625.0,31.011061240605713,0.5594725425068936,5,2,1.2659789784636573,0.640050387667511,12,53,26.278128840419324,2.1992226108078503,False,20,101,16,20220802_YAV2104xYAV2105_001_05_R3D_REF_rigid_003003.tif,0.1944,3.0
1,16,1,-101,483.0,30.62449781726389,0.7471369013385747,2,5,17,2,-101,462.0,28.019332683872303,0.650522926322536,1,3,0.42899934638932,0.5241586584671065,55,35,44.808040532209155,16.134288147426286,False,20,101,16,20220802_YAV2104xYAV2105_001_05_R3D_REF_rigid_003003.tif,0.1944,3.0
2,16,1,-101,483.0,30.62449781726389,0.7471369013385747,2,5,23,2,-101,632.0,38.66991387811843,0.8379169757187939,2,4,1.1975408128058742,0.17398887265715768,47,28,28.219529338638434,1.13645732882088,False,20,101,16,20220802_YAV2104xYAV2105_001_05_R3D_REF_rigid_003003.tif,0.1944,3.0
3,16,1,-101,483.0,30.62449781726389,0.7471369013385747,2,5,50,2,-88,425.0,26.101751198334167,0.5945794496558812,3,4,0.20708582959561905,0.4328790439200656,27,55,45.53931286043884,17.38909794500491,False,20,101,16,20220802_YAV2104xYAV2105_001_05_R3D_REF_rigid_003003.tif,0.1944,3.0
4,16,1,-101,483.0,30.62449781726389,0.7471369013385747,2,5,54,2,-86,360.0,23.57475203296791,0.5537959212037566,4,2,0.5454731042116805,0.3146779583752548,23,3,26.562468890047082,2.045940054937592,False,20,101,16,20220802_YAV2104xYAV2105_001_05_R3D_REF_rigid_003003.tif,0.1944,3.0
0,47,1,-98,499.0,26.722317234744576,0.443868298660262,1,7,25,2,-109,505.0,29.499887603071695,0.6667682399110514,3,2,0.7180012173042813,1.3754557744401827,37,13,34.15147190675785,8.960073696887507,False,28,109,47,20220802_YAV2104xYAV2105_001_05_R3D_REF_rigid_003004.tif,0.1944,3.0
1,47,1,-98,499.0,26.722317234744576,0.443868298660262,1,7,27,2,-109,427.0,25.895177124080842,0.5767375386667744,2,2,1.4141811402062885,0.09698196535820287,46,1,23.936565977832288,0.47238205835491504,True,28,109,47,20220802_YAV2104xYAV2105_001_05_R3D_REF_rigid_003004.tif,0.1944,3.0
2,47,1,-98,499.0,26.722317234744576,0.443868298660262,1,7,45,2,-103,486.0,32.507545438325984,0.8018136221452101,4,2,1.0100764198516439,0.14266726850090006,20,31,45.66584110060034,18.619096329274505,False,28,109,47,20220802_YAV2104xYAV2105_001_05_R3D_REF_rigid_003004.tif,0.1944,3.0
3,47,1,-98,499.0,26.722317234744576,0.443868298660262,1,7,50,2,-96,426.0,25.409561674388524,0.5227601197823203,5,5,0.6974476963354114,0.5173376701665382,7,25,40.382512517803704,14.508941654346744,False,28,109,47,20220802_YAV2104xYAV2105_001_05_R3D_REF_rigid_003004.tif,0.1944,3.0
4,47,1,-98,499.0,26.722317234744576,0.443868298660262,1,7,51,2,-96,455.0,27.258835113908734,0.6165681189828648,4,4,0.0,1.455980411303877,0,16,24.346059779981886,1.6789344664971455,False,28,109,47,20220802_YAV2104xYAV2105_001_05_R3D_REF_rigid_003004.tif,0.1944,3.0
5,47,1,-98,499.0,26.722317234744576,0.443868298660262,1,7,53,2,-95,487.0,29.73043361194154,0.7043716369308627,2,2,0.7916646325550656,0.2808477666500231,22,32,56.44490392148801,28.44775437019741,False,28,109,47,20220802_YAV2104xYAV2105_001_05_R3D_REF_rigid_003004.tif,0.1944,3.0
6,47,1,-98,499.0,26.722317234744576,0.443868298660262,1,7,55,2,-94,417.0,28.588800784165915,0.7548018026007427,6,2,1.2448280160202296,0.12011099738968634,12,31,42.24261355549,16.26524998198114,False,28,109,47,20220802_YAV2104xYAV2105_001_05_R3D_REF_rigid_003004.tif,0.1944,3.0
7,46,1,-98,506.0,27.76589634751033,0.5362557603485617,1,7,27,2,-109,427.0,25.895177124080842,0.5767375386667744,2,2,0.7509992875483436,1.1412780209878952,52,11,35.78079524926331,10.15923843403798,False,28,109,27,20220802_YAV2104xYAV2105_001_05_R3D_REF_rigid_003004.tif,0.1944,3.0
8,47,1,-98,499.0,26.722317234744576,0.443868298660262,1,7,27,2,-109,427.0,25.895177124080842,0.5767375386667744,2,2,1.4141811402062885,0.09698196535820287,46,1,23.936565977832288,0.47238205835491504,True,28,109,27,20220802_YAV2104xYAV2105_001_05_R3D_REF_rigid_003004.tif,0.1944,3.0
0,34,1,-94,520.0,30.095418646395288,0.6809323459810793,3,2,15,2,-104,471.0,28.341954508972844,0.6584827809271562,4,3,0.2993216383326325,0.7277225810498598,33,37,30.54724201866968,2.8377583272875,True,23,104,34,20220802_YAV2104xYAV2105_001_06_R3D_REF_rigid_004007.tif,0.1944,3.0
1,34,1,-94,520.0,30.095418646395288,0.6809323459810793,3,2,20,2,-104,578.0,31.14315974039827,0.6468543412405655,2,5,1.5141973232566226,1.1205420060902167,44,49,24.98717337447339,2.000045438282663,False,23,104,34,20220802_YAV2104xYAV2105_001_06_R3D_REF_rigid_004007.tif,0.1944,3.0
2,11,1,-104,456.0,29.532296168939908,0.7430370677607478,2,5,15,2,-104,471.0,28.341954508972844,0.6584827809271562,4,3,0.5563671270427477,1.5499581496089814,6,15,33.26014164370892,9.042028480210536,False,23,104,15,20220802_YAV2104xYAV2105_001_06_R3D_REF_rigid_004007.tif,0.1944,3.0
3,33,1,-94,488.0,26.475245212554352,0.4611756338990228,2,4,15,2,-104,471.0,28.341954508972844,0.6584827809271562,4,3,0.3908491025382621,1.5127199145401118,26,44,24.829130988600777,2.0170263650249134,False,23,104,15,20220802_YAV2104xYAV2105_001_06_R3D_REF_rigid_004007.tif,0.1944,3.0
4,34,1,-94,520.0,30.095418646395288,0.6809323459810793,3,2,15,2,-104,471.0,28.341954508972844,0.6584827809271562,4,3,0.2993216383326325,0.7277225810498598,33,37,30.54724201866968,2.8377583272875,True,23,104,15,20220802_YAV2104xYAV2105_001_06_R3D_REF_rigid_004007.tif,0.1944,3.0
0,5,1,-136,669.0,34.552089252482475,0.6951990653065176,2,3,4,2,-136,897.0,46.84513750431216,0.852132378401882,2,3,0.8890241727385901,0.5376080382516193,21,6,58.131453985270554,28.000285987269265,False,55,136,5,20220802_YAV2104xYAV2105_001_09_R3D_REF_rigid_003001.tif,0.1944,3.0
1,5,1,-136,669.0,34.552089252482475,0.6951990653065176,2,3,6,2,-136,669.0,39.8442329031839,0.8405569717015866,2,5,0.5803837117227659,0.7256778432337618,24,8,73.77532689661943,45.69840022342967,False,55,136,5,20220802_YAV2104xYAV2105_001_09_R3D_REF_rigid_003001.tif,0.1944,3.0
2,5,1,-136,669.0,34.552089252482475,0.6951990653065176,2,3,43,2,-120,465.0,26.554329026502817,0.5375718448997865,4,5,0.10271148834399613,1.5650594372988007,29,15,68.30873211409492,40.49008144032133,False,55,136,5,20220802_YAV2104xYAV2105_001_09_R3D_REF_rigid_003001.tif,0.1944,3.0
0,35,1,-94,471.0,29.3216756800923,0.7024959788643589,4,2,40,2,-82,431.0,26.42468922695816,0.6107117777286585,1,4,1.4722553785431278,0.8369822240564564,13,21,28.694323475668263,5.326759043324734,False,15,96,35,20220802_YAV2104xYAV2105_001_09_R3D_REF_rigid_003003.tif,0.1944,3.0
1,35,1,-94,471.0,29.3216756800923,0.7024959788643589,4,2,41,2,-82,497.0,30.232434700548694,0.7158345396268403,2,4,0.5123514136899099,1.4655009771865957,5,14,22.545940278073036,0.496409208444577,True,15,96,35,20220802_YAV2104xYAV2105_001_09_R3D_REF_rigid_003003.tif,0.1944,3.0
2,12,1,-96,543.0,30.521062055355017,0.6585312462614501,2,4,41,2,-82,497.0,30.232434700548694,0.7158345396268403,2,4,0.6297807823183961,0.339452033825717,24,56,37.599792667423124,8.57940460391706,False,15,96,41,20220802_YAV2104xYAV2105_001_09_R3D_REF_rigid_003003.tif,0.1944,3.0
3,20,1,-96,515.0,25.986198857689843,0.22578731745390354,4,1,41,2,-82,497.0,30.232434700548694,0.7158345396268403,2,4,1.3062600096653074,0.11370157205864162,17,31,46.901137321258396,19.79900151971437,False,15,96,41,20220802_YAV2104xYAV2105_001_09_R3D_REF_rigid_003003.tif,0.1944,3.0
4,34,1,-94,450.0,25.733066754469956,0.4929933653066661,3,2,41,2,-82,497.0,30.232434700548694,0.7158345396268403,2,4,1.2951963608584611,0.9901353983351051,42,10,39.238332406425954,14.475313503077482,False,15,96,41,20220802_YAV2104xYAV2105_001_09_R3D_REF_rigid_003003.tif,0.1944,3.0
